what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1340288490182
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340288493967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340288608252
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340288619170
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340288625113
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1340288681685
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1340288682715
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340288684585
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340288858985
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340288859474
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1340288860123
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1340288864520
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1340288866455
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340288869070
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340289000280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340289001782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340289002853
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340289007742
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340289062136
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340289064179
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340289066064
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340289080994
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1340289299223
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1340289300041
