what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1336661777093
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1336661778951
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1336661782873
opened,editor,org.jboss.tools.jst.jsp,3.3.0.v20111208-2115-H35-M5,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1336661785310
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20111208-2115-H35-M5,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1336661785722
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1336661795202
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1336661798469
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1336661799315
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1336661805004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336661805882
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336661808906
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336661842112
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1336661844344
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336661846170
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1336661848453
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.run",1336661850613
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336661854916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336661856759
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336661935501
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1336661935582
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336661936288
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336661938526
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336661940957
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336661941386
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662040499
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1336662043895
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20111208-2115-H35-M5,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1336662045453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662047221
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662052071
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662055199
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662057202
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1336662057268
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336662060193
opened,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1336662078318
activated,editor,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser.editor",1336662078667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1336662081115
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662082080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662099916
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1336662102335
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20111208-2115-H35-M5,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1336662103041
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336662117500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662118641
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662160595
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336662169712
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336662177346
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662213789
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662217601
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662218875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662222965
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662232048
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662234117
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336662242539
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1336662256982
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1336662257414
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1336662258444
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1336662258638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662275436
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662276721
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336662288575
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1336662292318
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20111208-2115-H35-M5,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1336662292769
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662294977
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662328965
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1336662353305
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1336662356019
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336662356858
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336662362306
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662367920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662376302
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336662390284
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662402880
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662404037
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336662404810
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662414849
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662429010
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20111208-2115-H35-M5,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1336662429767
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336662435978
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336662442060
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336662464406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662466118
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662479161
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336662489171
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336662507962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662509969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662516549
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662525508
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662529792
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1336662530066
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662530286
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662541636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662543580
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662698363
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20111208-2115-H35-M5,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1336662698977
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662705388
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662706615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662708082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662727634
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1336662729097
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1336662730116
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662732948
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662735156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662783787
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336662793810
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662797576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662807209
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662808733
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662914312
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1336662918126
activated,editor,org.jboss.tools.jst.jsp,3.3.0.v20111208-2115-H35-M5,"org.jboss.tools.jst.jsp.jspeditor.HTMLTextEditor",1336662918759
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662941869
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662942179
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336662943239
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662944134
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1336662964500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1336662988576
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1336663006939
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1336663007652
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1336663009659
activated,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1336663009857
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1336663012378
opened,editor,org.eclipse.wst.css.ui,1.0.600.v201103022054,"org.eclipse.wst.css.core.csssource.source",1336663015210
