what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381065671008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1381065685235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381065686732
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381065688121
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381065695608
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1381065695639
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381065696575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381065743152
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381065743630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381065744093
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381065744119
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381065758723
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381065784796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381065791908
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381065807886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381065827282
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381065866857
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381065872655
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381065896177
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381065897318
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381065901655
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381065917514
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1381065923989
error,log,,,"Failed to compute completion proposal",1381065990151
error,log,,,"Failed to compute completion proposal",1381066008826
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381066023370
error,log,,,"Failed to compute completion proposal",1381066028071
error,log,,,"Failed to compute completion proposal",1381066033943
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381066051477
error,log,,,"Failed to compute completion proposal",1381066059016
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1381066142754
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381066142953
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381066162227
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381066163950
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381066170722
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1381066177287
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381066177496
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1381066178410
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381066178632
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1381066184245
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381066184428
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381066210245
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381066214810
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1381066215974
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381066216151
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1381066228720
error,log,,,"Failed to compute completion proposal",1381066234725
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1381066242010
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1381066243927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381066248099
error,log,,,"Failed to compute completion proposal",1381066256037
error,log,,,"Failed to compute completion proposal",1381066262356
error,log,,,"Failed to compute completion proposal",1381066267868
error,log,,,"Failed to compute completion proposal",1381066273679
error,log,,,"Failed to compute completion proposal",1381066281937
error,log,,,"Failed to compute completion proposal",1381066286811
error,log,,,"Failed to compute completion proposal",1381066289340
error,log,,,"Failed to compute completion proposal",1381066296594
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1381066304688
